,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,all_6_harmonics
38,2.802,-0.15851170659441957,-0.08904440351894677,0.10359870789259529,-0.06673258201902595,-0.03555916580474319,0.008739322249044026,3.066399498604109
39,2.802,-0.14978092736080603,-0.09401820310518873,0.09218439562149379,-0.037724470190416214,-0.06936673199543159,0.021971242905257433,3.0539427116183004
40,2.887,-0.13997097311333587,-0.09628727016660593,0.07482104577954814,-0.004406522149998975,-0.09085871915396783,0.02962308803092072,3.055946209844289
41,3.0989999999999998,-0.12915252479715666,-0.09578632777512136,0.052629186628282906,0.029414849494098776,-0.09621937499110782,0.02975150494756267,3.0735344572076455
42,2.9930000000000003,-0.11740352958029072,-0.09252978713127455,0.027040949961454473,0.05987571844923521,-0.0844969524845064,0.022323879383093537,3.1051350478632673
43,2.997,-0.10480863924250314,-0.08661133298022032,-0.000292350240123661,0.08349607941902523,-0.05777268591860178,0.009226618576334805,3.1466597196862254
44,3.002,-0.09145860025728884,-0.07820122847218217,-0.027606783880277645,0.09757742168801742,-0.0207912822660444,-0.006213942915302589,3.192168175460873
45,3.0060000000000002,-0.07744959996145188,-0.0675414170016176,-0.053139638399510934,0.10051102077272847,0.01988146841355926,-0.02007633830320908,3.234910482472356
46,3.1710000000000003,-0.06288257352313913,-0.05493856193626489,-0.07524317385440084,0.09196172732573497,0.05702440316441841,-0.028839910443297544,3.2685704698249975
47,3.2880000000000003,-0.04786247670164134,-0.04075522447039378,-0.09249095834198687,0.07290625630942706,0.0840430532080356,-0.030278959375397915,3.2884892986520895
48,3.205,-0.03249752963874213,-0.025399433399359832,-0.10376992150758804,0.0455216020885923,0.09614044584031765,-0.024028007289815762,3.2926438120318693
49,3.1830000000000003,-0.016898437130116586,-0.009312946874058292,-0.10835218554520518,0.01293632747174866,0.09116877344859436,-0.011674619574900229,3.282190180019612
50,3.213,-0.0011775909947417472,0.007041456176770223,-0.10594203814110531,-0.021126859288171453,0.07001072175988352,0.0036437919804642232,3.261454338161284
51,3.2060000000000004,0.014551739710734616,0.023193289353740047,-0.09669501600366076,-0.052776405704242406,0.03642275515189057,0.018036783223637873,3.2373450111571116
52,3.197,0.030176224798142796,0.03867789382391837,-0.08120786744090362,-0.07839650589389632,-0.003631817374215649,0.027848940640065406,3.2182665765616947
53,3.062,0.045583289494393775,0.05304980570944661,-0.06048004174188042,-0.09506018871638115,-0.04304158607843442,0.030588253207092665,3.2126999273157932
54,3.403,0.06066192554529897,0.06589557127225219,-0.03584919061015828,-0.10086370991000376,-0.07480962163810995,0.025559012853414352,3.2276836233079282
55,3.259,0.07530349103258549,0.07684564122531969,-0.008904844006817979,-0.09514404556296321,-0.09329573110517066,0.014038504671905205,3.2674531602316024
56,3.2030000000000003,0.08940249314140672,0.08558500199284153,0.018614168744756163,-0.07855463935247577,-0.09521783479113423,-0.001047387440909313,3.332477838384044
57,3.59,0.10285734823849073,0.0918622380772502,0.04493193275497859,-0.05299074980059498,-0.08023467660433366,-0.015867272707628423,3.41907474131444
58,3.8,0.1155711137845457,0.09549676482533223,0.0683500546480303,-0.021372926257629158,-0.05100641168676021,-0.026657318581364598,3.5196872439621676
59,3.802,0.1274521868074771,0.09638402351991152,0.08735726686022952,0.012686649576951975,-0.012722314438550899,-0.03067715797350212,3.6238064609746687
60,3.8139999999999996,0.1384149639039005,0.09449848934377282,0.10072695594138166,0.04529683774678202,0.027820540926592387,-0.02690586514372066,3.719406436511078
61,4.158,0.1483804580136248,0.08989440568218025,0.10759632095735845,0.07273208374735009,0.06342405345919115,-0.01630124202105751,3.794675970508354
62,4.401,0.15727686752323053,0.08270422363944378,0.10752205357715248,0.09185804490674417,0.08776706804923794,-0.0015565635491581766,3.839776906344458
63,4.675,0.16504009359834035,0.07313479166180147,0.10050894657976021,0.10048967370609088,0.0965276523894086,0.013583438128162798,3.848349806584051
64,4.496,0.1716142020171891,0.06146140488422909,0.0870095845564734,0.09764084877168955,0.08815042588578509,0.025273629931434005,3.8185251147640153
65,4.196000000000001,0.1769518261779737,0.048019885390635654,0.06789513676883072,0.08363703441891447,0.06412270662454177,0.03054503311374704,3.7532752380295458
66,4.067,0.18101450837630423,0.033196921223938886,0.04439913701903359,0.06007809794600416,0.02871044842837992,0.02805886005911999,3.66004776164231
67,3.698,0.18377297689384564,0.017418942075111715,0.01803787864863646,0.029655532620063933,-0.011799149465023645,0.018446528547906006,3.5497348294212827
68,3.472,0.18520735690171886,0.0011398516773715893,-0.009487438096886014,-0.004155032264816679,-0.05021389073813488,0.0041492994631854106,3.435139496127902
69,3.412,0.18530731365909844,-0.015172030177803794,-0.03640049150533375,-0.03749090503538141,-0.07971350624262721,-0.011201734565719995,3.3291790293466015
70,3.2260000000000004,0.18407212697525696,-0.03104744034840958,-0.060964471731682825,-0.06654362527075236,-0.09506054517589399,-0.023707844198703552,3.2431046930971665
71,2.8689999999999998,0.1815106963985557,-0.04602967218812397,-0.08159416426895706,-0.08799406177863184,-0.09353024790957888,-0.030192830590469597,3.1850111989019125
72,2.846,0.17764147709499484,-0.05968771416499922,-0.0969582503494648,-0.09939160710041009,-0.07539430804065334,-0.029009690244826074,3.158858246088116
73,2.766,0.17249234687831955,-0.07162864927849506,-0.10606522241144997,-0.09943414742758099,-0.04387263508990633,-0.02045890741386561,3.1641403413195355
